App.,Taxon,Term,Unit,Country,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
II,Prionailurus bengalensis,skulls,,ZA,,,,,,,1,1,1,,,,,,1,,,,,,,,,,
II,Prionailurus bengalensis,specimens,flasks,MY,,20,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,flasks,PH,,,,,,,,10,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,flasks,SG,,,,,,,,,1,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,g,RU,,,,,,,,,,,,,,,,13.9,,,,,,,,,
II,Prionailurus bengalensis,specimens,ml,RU,,,,,,,,,,,,,,,,18,,,,,,,,,
II,Prionailurus bengalensis,specimens,ml,VN,48,,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,,CA,,,,,,,,,,,,,,1,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,,CN,,,16,,204,,,,,,2,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,,GB,,,,,,,,,,,,,,,,,65,,,,,,,,
II,Prionailurus bengalensis,specimens,,JP,,,1,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,,KH,,,13,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,,MY,,20,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,,PH,,,,,,,,11,,,,3,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,,RU,,,,6,,,,,21,,20,,,,,6,,,,,,,,,
II,Prionailurus bengalensis,specimens,,SG,,,,,,,,,1,,,,1,,,1,10,,,,,,,,
II,Prionailurus bengalensis,specimens,,TH,,231,,,,,,,,,1,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,,TW,26,,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,,US,,,,,,,,,,23,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,specimens,,VN,6,,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,trophies,,IT,,,,,5,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,trophies,,VN,,,2,3,,3,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,unspecified,,HK,,,,,1,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,unspecified,,IT,,,,,4,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis,unspecified,,US,,,,,,,,,,1,,,,,,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,garments,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,6,,,,,
II,Prionailurus bengalensis bengalensis,garments,Number of specimens,HK,,,,,,,,,,,,,,,,,,,,,7,6,,,
II,Prionailurus bengalensis bengalensis,garments,,CA,,,,,,,,,,,,,1,,,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,garments,,CH,,,,,,,,,,8,,,,,,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,garments,,FR,,,,,,,,,,,,1,,,,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,garments,,GR,,,,,,,,,,1,,,,,,,,,,8,,,,,
II,Prionailurus bengalensis bengalensis,garments,,HK,,,,,,,,,,,,40,52,1,6,,,,10,34,,,,,
II,Prionailurus bengalensis bengalensis,garments,,IT,,,,,,,,,,1,,,,,,,,,,1,,,,,
II,Prionailurus bengalensis bengalensis,garments,,JP,,,,,,,,,,,,,,,,,,,3,,,,,,
II,Prionailurus bengalensis bengalensis,garments,,KR,,,,,,,,,,,,,,,,,1,,,,,,,,
II,Prionailurus bengalensis bengalensis,live,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Prionailurus bengalensis bengalensis,live,Number of specimens,ZA,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Prionailurus bengalensis bengalensis,live,,CA,,,,,,,,,,2,,,,,,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,live,,DE,,,,,,,,,,3,,,,,,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,live,,GB,,,,,,,,,,,,,,,,,,,1,,,,,,
II,Prionailurus bengalensis bengalensis,live,,MY,,,,,,,,,,,9,,,,,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,live,,US,,,,,,,,,,2,,,,,,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,live,,ZA,,,,,,,,,,,,,,,,,,,1,,,2,1,2,
II,Prionailurus bengalensis bengalensis,plates,,HK,,,,,,,,,,,,,1,,,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,skulls,,ZA,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,specimens,,PH,,,,,,,,,,,,3,,,,,,,,,,,,,
II,Prionailurus bengalensis bengalensis,specimens,,US,,,,,,,,,,13,,,28,,,,,,,,,,,,
II,Prionailurus bengalensis euptilurus,garments,,GR,,,,,,,,,,,,,,,,,,,,8,,,,,
II,Prionailurus bengalensis euptilurus,garments,,IT,,,5,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis euptilurus,live,Number of specimens,CZ,,,,,,,,,,,,,,,,,,,,,,,,4,
II,Prionailurus bengalensis euptilurus,live,Number of specimens,KR,,,,,,,,,,,,,,,,,,,,,,2,,,
II,Prionailurus bengalensis euptilurus,live,,CZ,,,,,,,,,,,,,,,,,,,,,,,2,4,
II,Prionailurus bengalensis euptilurus,live,,RU,,,,,,,,,,,,,,,,,,,,4,,,,,
II,Prionailurus bengalensis euptilurus,skin pieces,,IT,,,1,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus bengalensis euptilurus,specimens,ml,RU,,,,,,,,,,,,,,,,,,,,6,,,,,
II,Prionailurus hybrid,live,,CA,,,,,,,,,2,,,,,,10,,,,,,,,,,
II,Prionailurus hybrid,live,,KW,,,,,,,,,,,1,,,,,,,,,,,,,,
II,Prionailurus hybrid,live,,US,,,,,,,,,4,,,,,,5,,,,,,,,,,
II,Prionailurus rubiginosus,live,Number of specimens,CZ,,,,,,,,,,,,,,,,,,,,1,,,,,
II,Prionailurus rubiginosus,live,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,2,1,,
II,Prionailurus rubiginosus,live,,CZ,,,,,,,,,,,,,,,,,,,1,1,2,,,,
II,Prionailurus rubiginosus,live,,DE,,,2,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus rubiginosus,live,,GB,,,,,,,,,,,,,,,,,2,4,,4,,,,,
II,Prionailurus rubiginosus,live,,LK,,,,1,,,,2,,1,,,2,,,,,,,,,,,,
II,Prionailurus rubiginosus,live,,SK,,,,,,,,,,,,,,,,,,,1,,,,,,
II,Prionailurus spp.,garments,,AE,,,,,,,,,,34,,,,,,,,,,,,,,,
II,Prionailurus spp.,garments,,HK,,,,,,,,,,34,,,,,,,,,,,,,,,
II,Prionailurus spp.,garments,,RU,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Prionailurus spp.,live,,DE,,,,,,,1,,,,,,,,,,,,,1,,,,,
II,Prionailurus spp.,live,,US,1,,,,,,,1,,2,,,,,,,,,2,,,,,,
II,Prionailurus viverrinus,bodies,Number of specimens,BE,,,,,,,,,,,,,,,,,,,,,,2,,,
II,Prionailurus viverrinus,bodies,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Prionailurus viverrinus,bodies,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Prionailurus viverrinus,bodies,Number of specimens,NL,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Prionailurus viverrinus,bodies,,DK,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Prionailurus viverrinus,bodies,,NL,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Prionailurus viverrinus,bodies,,ZA,,,,,,,,,,,,,,1,,,,2,,,,,,,
II,Prionailurus viverrinus,live,Number of specimens,AE,,,,,,,,,,,,,,,,,,,,,,,,4,
II,Prionailurus viverrinus,live,Number of specimens,AU,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Prionailurus viverrinus,live,Number of specimens,CZ,,,,,,,,,,,,,,,,,,,,,,,,9,
II,Prionailurus viverrinus,live,Number of specimens,LK,,,,,,,,,,,,,,,,,,,,,,,,4,
II,Prionailurus viverrinus,live,Number of specimens,RU,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Prionailurus viverrinus,live,Number of specimens,SG,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Prionailurus viverrinus,live,Number of specimens,US,,,,,,,,,,,,,,,,,,,,2,,,,,
II,Prionailurus viverrinus,live,,AU,,,,,,,,,,2,2,,,,,,,,,,,,,,
II,Prionailurus viverrinus,live,,BE,,,,,,1,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,live,,BG,,,,,,,,,,,,3,,,,,,,,,,,,,
II,Prionailurus viverrinus,live,,CA,2,,4,,,,,,,1,10,,,,,,,,,,,,,,
II,Prionailurus viverrinus,live,,CZ,,1,2,,,,,4,,2,,1,4,,,,,1,,,,,1,9,
II,Prionailurus viverrinus,live,,DE,,3,,,,,,1,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,live,,ES,,,,,,,,,,,,,,,2,,,,,,,,,,
II,Prionailurus viverrinus,live,,FR,,,,,,,,,,,,,,,,,,1,,,,,,,
II,Prionailurus viverrinus,live,,GB,,1,,,2,,,,,,,1,2,,,2,,1,2,,,,,,
II,Prionailurus viverrinus,live,,IE,,,,,,,,,,,,,,,,,2,,,,,,,,
II,Prionailurus viverrinus,live,,KH,,,,2,1,,,,,1,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,live,,LK,,4,2,,,3,7,2,2,2,,,1,1,1,4,,,,,,,,2,
II,Prionailurus viverrinus,live,,MM,,2,,,,2,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,live,,NL,,,,,1,,,,,,,,,,,1,4,1,,,,,,,
II,Prionailurus viverrinus,live,,RU,4,3,,,,2,3,,1,,,,1,,,,4,,,,,1,,,
II,Prionailurus viverrinus,live,,SE,,,,,,,,,,,,,,,2,,,,,,,,,,
II,Prionailurus viverrinus,live,,SG,2,,2,5,1,4,,,2,,,,,,1,1,,,,,,,,,
II,Prionailurus viverrinus,live,,SK,,,,,,,,,,,,,,,,,,1,,,,,,,
II,Prionailurus viverrinus,live,,TH,,,,4,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,live,,US,,,,,,,,,,1,,,,1,2,1,1,2,,2,,,,,
II,Prionailurus viverrinus,live,,ZA,,,,,,,2,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,skins,Number of specimens,AE,,,,,,,,,,,,,,,,,,,,,1,,,,
II,Prionailurus viverrinus,skins,,HK,23,,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,skins,,NL,,,,,,,,,1,,,1,,,,,,,,,,,,,
II,Prionailurus viverrinus,skins,,VN,4,,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,skins,,ZA,,,,,,,1,,,,,1,1,,,,,,,,,,,,
II,Prionailurus viverrinus,skulls,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Prionailurus viverrinus,skulls,,LK,,,,,,,,,,,1,,,,,,,,,,,,,,
II,Prionailurus viverrinus,skulls,,ZA,,,,,,,,,,,,1,,2,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,cm,SG,3,,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,flasks,TH,,,,,,,10,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,ml,GB,,,,,,,,,,,,,,,,,1.5,,,,,,,,
II,Prionailurus viverrinus,specimens,ml,SG,20,,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,ml,US,,,,,,,,,,,,,,,,,,,,,,,,2,
II,Prionailurus viverrinus,specimens,ml,VN,32,,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,,AU,,,,,,1,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,,BR,,,,,20,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,,DK,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Prionailurus viverrinus,specimens,,KH,,,212,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,,RU,,,,5,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,,SG,3,,,,,,,,,,,,1,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,,TH,,70,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,,US,,,,,,,,,,5,,,18,,,,,,,,,,,,
II,Prionailurus viverrinus,specimens,,VN,4,,,,,,,,,,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,trophies,,ID,,,,,,,,,,1,,,,,,,,,,,,,,,
II,Prionailurus viverrinus,trophies,,ZA,,,,,,,,,,,,,,,,,,2,,,,,,,
II,Puma concolor,bodies,kg,US,,,,,,,,,,,,,,,,,,,,,,18,,,
II,Puma concolor,bodies,Number of specimens,BE,,,,,,,,,,,,,,,,,,,,,,,,2,
II,Puma concolor,bodies,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,29,18,13,15,1,
II,Puma concolor,bodies,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Puma concolor,bodies,Number of specimens,FR,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Puma concolor,bodies,Number of specimens,NL,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Puma concolor,bodies,Number of specimens,US,,,,,,,,,,,,,,,,,,,,1,4,5,1,2,
II,Puma concolor,bodies,,AR,,,,,,,,,1,,,,1,,,,,,,,,,,,
II,Puma concolor,bodies,,BE,,,1,,,,,,,,,2,2,,1,,,1,,,,,,,
II,Puma concolor,bodies,,CA,40,25,40,26,33,32,23,50,24,21,67,26,12,28,23,11,14,16,22,7,,,,,
II,Puma concolor,bodies,,CH,,,,,,,,,,,,,,,,,1,,,,,,,,
II,Puma concolor,bodies,,CN,,,,,,,,,,,,,,,,1,1,,,,,,,,
II,Puma concolor,bodies,,DE,,,,,,,,,,,,1,,,,1,2,1,,,,,,,
II,Puma concolor,bodies,,FR,,,,,,,,,,,,,,,,1,1,,,,,,,,
II,Puma concolor,bodies,,GB,,,,,,,,,,,21,,1,,,,,,,,,,,,
II,Puma concolor,bodies,,KW,,,,,,,,,,,,,1,,,,,,,,,,,,
II,Puma concolor,bodies,,MX,,,,1,,1,,,,,,,,,,,,,,,,,,,
II,Puma concolor,bodies,,NL,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Puma concolor,bodies,,NO,,1,,,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,bodies,,NZ,,,,,,,,2,,,,,,,,,,,,,,,,,
II,Puma concolor,bodies,,SE,,,1,1,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,bodies,,US,3,2,,,1,2,1,1,1,8,,,1,1,3,3,3,,1,3,,,,,
II,Puma concolor,bone carvings,Number of specimens,US,,,,,,,,,,,,,,,,,,,,4,,,,,
II,Puma concolor,bones,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Puma concolor,bones,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,21,,,
II,Puma concolor,bones,,CA,1,,,,4,,,9,,19,7,,,6,,,,,,,,,,,
II,Puma concolor,carvings,,BE,,,,,,,,,,,,,1,,,,,,,,,,,,
II,Puma concolor,carvings,,BR,,,,,,,,,,,,1,,,,,,,,,,,,,
II,Puma concolor,carvings,,US,1,,,,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,claws,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,36,36,,1,,
II,Puma concolor,claws,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Puma concolor,claws,Number of specimens,US,,,,,,,,,,,,,,,,,,,,1,,,1,,
II,Puma concolor,claws,,CA,96,82,89,55,25,,67,76,192,,111,26,2,8,19,14,12,5,1,1,,,,,
II,Puma concolor,claws,,MX,,,,,,,,,,1,1,,,,,,,,,,,,,,
II,Puma concolor,claws,,US,40,1,8,,2,,,,,,2,,1,,,,,,,,,,,,
II,Puma concolor,derivatives,,BR,,,,,,,,,250,372,,,,,100,,,,,,,,,,
II,Puma concolor,derivatives,,CH,,,,,,,,,,,,,,1,,,,,,,,,,,
II,Puma concolor,derivatives,,ES,,,,,,,,,42,,,,,,,,,,,,,,,,
II,Puma concolor,derivatives,,FR,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Puma concolor,feet,,MX,,1,1,,,,,,,,,1,1,,1,,,,,,,,,,
II,Puma concolor,fur products (large),,CA,,,,,,,,,,,,,,,,,,,1,1,,,,,
II,Puma concolor,garments,,AR,,,,,,,,,1,1,,,,,,,,,,,,,,,
II,Puma concolor,garments,,CA,1,,2,,,5,,,,7,4,2,2,1,2,,1,,,,,,,,
II,Puma concolor,garments,,US,,,,,,,,,,2,,1,5,,2,,,,,,,,,,
II,Puma concolor,hair,Number of specimens,AR,,,,,,,,,,,,,,,,,,,,,,14,,,
II,Puma concolor,hair,Number of specimens,BR,,,,,,,,,,,,,,,,,,,,1,,,,,
II,Puma concolor,hair,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,,,,,92,
II,Puma concolor,hair,,AR,,,,,,,,,,,,,,,,,18,,,,,,,,
II,Puma concolor,hair,,CA,,,,,,,,2,,,,,,,,,,,,,,,,,
II,Puma concolor,hair,,US,,,,,,,,,7,,1,,,,,,,,,,,,,,
II,Puma concolor,hair products,,GB,,,,,,,,,,,,,,,,,,2,,,,,,,
II,Puma concolor,hair products,,US,,,,,,,,,,,,,,,,,,2,,,,,,,
II,Puma concolor,leather products (large),,GB,,,,,,,,,1,,,,,,,,,,,,,,,,
II,Puma concolor,leather products (small),,CA,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Puma concolor,live,Number of specimens,AE,,,,,,,,,,,,,,,,,,,,,,,,3,
II,Puma concolor,live,Number of specimens,AM,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Puma concolor,live,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,1,,1,,,
II,Puma concolor,live,Number of specimens,CH,,,,,,,,,,,,,,,,,,,,2,,,,,
II,Puma concolor,live,Number of specimens,CZ,,,,,,,,,,,,,,,,,,,,,,1,2,2,
II,Puma concolor,live,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,,,3,
II,Puma concolor,live,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,1,13,,
II,Puma concolor,live,,AM,,,,,,,,,,,,,,,,,,,,,,,3,,
II,Puma concolor,live,,AR,14,2,,,,,,,,,,,,,,,,2,,4,,,,,
II,Puma concolor,live,,BE,5,2,,1,1,,,,,3,2,,1,1,,,,,,,,,,,
II,Puma concolor,live,,BY,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Puma concolor,live,,CA,6,13,8,10,12,6,2,9,,26,25,,,2,,,3,,1,,,,,,
II,Puma concolor,live,,CH,1,,,,,,1,,,,,,,,,1,2,,,2,,,,,
II,Puma concolor,live,,CL,,,,,,,,,,,,,,,,,1,,,,,,,,
II,Puma concolor,live,,CN,,,,,,,,,,,,,,,,5,1,,2,,,,,,
II,Puma concolor,live,,CS,,,,2,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,CZ,4,3,,,2,,,,2,2,2,,5,,6,1,,1,4,3,3,1,2,2,
II,Puma concolor,live,,DE,4,2,,2,,4,,4,,,2,2,3,4,2,,,,,,,,,,
II,Puma concolor,live,,ES,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Puma concolor,live,,FR,,,,,,,,3,,,,,,,,,1,,1,,,,,,
II,Puma concolor,live,,GB,,,,,,,,,,,,,,,3,,,,2,,,,,,
II,Puma concolor,live,,GT,,,,,,,1,1,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,HK,,1,,1,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,HU,,3,,,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,IT,1,2,1,,,,,,,,,,,,,,4,8,4,,,,,,
II,Puma concolor,live,,JP,,,,,,,,,,,,1,,,,,,,,,,,,,
II,Puma concolor,live,,KG,,,,,,,,,,,,2,,,,,2,4,,,1,,,,
II,Puma concolor,live,,KR,,,,,,,,2,8,,,,,,,,,,,,,,,,
II,Puma concolor,live,,KZ,,,,,,,,,,,,,,,,,2,2,,1,1,,,,
II,Puma concolor,live,,LT,,,,,,,,,,,,,,4,,,,,,,,,,,
II,Puma concolor,live,,LV,,,,,,,,,,,,,4,,,,,,,,,,,,
II,Puma concolor,live,,MA,,,,,,,,,,,,,,,,,2,4,,,,,,,
II,Puma concolor,live,,MO,1,,,,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,MX,2,,,,,,,,,,,,,,1,1,,,,,,,,,
II,Puma concolor,live,,MY,1,,2,1,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,NI,,,1,,,,2,4,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,PE,,,,2,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,PL,,1,4,,,,,,1,,1,,,,,,,,,,,,,,
II,Puma concolor,live,,PT,,,,,,,,,1,,,,,,,,,,,,,,,,
II,Puma concolor,live,,RO,,,,,1,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,RS,,,,,,,,1,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,RU,1,2,,,3,,,1,,2,1,,2,4,8,4,5,1,,8,8,6,7,1,
II,Puma concolor,live,,SG,,3,1,,,2,3,,,3,,2,,,,,,,,,,,,,
II,Puma concolor,live,,SK,3,,,,2,,,,,,,,,,,,1,,,,,,,,
II,Puma concolor,live,,UA,,,1,,,,,,,,,,,,4,1,1,,,,,,,,
II,Puma concolor,live,,US,8,8,11,4,6,2,,2,,2,5,2,,,1,,3,,3,,,,,,
II,Puma concolor,live,,VE,,,,1,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,XX,,,,,,1,,,,,,,,,,,,,,,,,,,
II,Puma concolor,live,,ZA,2,10,,,,,3,,,1,1,,2,2,,,4,13,15,6,,2,,,
II,Puma concolor,meat,kg,CA,203.66,19.14,63.56,68.486,19,38.56,20.412,40.82,18.15,,,,29.47,18,27.55,,,75,142.54,5.44,30.61,,,,
II,Puma concolor,meat,kg,MX,,,,,,,,,,,,0.16,,,,2,,,,,,,,,
II,Puma concolor,meat,kg,US,,,,,,,,,,,,,,33,,,,,,,,,,,
II,Puma concolor,meat,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,1,1,,,1,
II,Puma concolor,meat,,CA,1,4,2,,,,,,,,,,1,,,,,,,,,,,,
II,Puma concolor,plates,,CA,11,14,28,16,5,14,5,12,7,,,,,,,,,,,,,,,,
II,Puma concolor,plates,,US,,2,,2,,,,2,5,,,,,,,,,,,,,,,,
II,Puma concolor,powder,,PE,,,,,,,,,,,,,,,,,,2,,,,,,,
II,Puma concolor,rug,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,18,6,10,6,1,
II,Puma concolor,rug,Number of specimens,CN,,,,,,,,,,,,,,,,,,,,,1,,,,
II,Puma concolor,rug,Number of specimens,NO,,,,,,,,,,,,,,,,,,,,,,1,,,
II,Puma concolor,rug,,CA,,,,,,,,,,,,,,,,11,14,11,26,9,,,,,
II,Puma concolor,rug,,MX,,,,,,,,,,,,,,,,,,1,,,,,,,
II,Puma concolor,rug,,NO,,,,,,,,,,,,,,,,2,,,1,1,,,,,
II,Puma concolor,rug,,US,,,,,,,,,,,,,,,,,3,,1,,,,,,
II,Puma concolor,skeletons,Number of specimens,NL,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Puma concolor,skeletons,,CA,,,,,,,,,,,,,,,,3,,,3,,,,,,
II,Puma concolor,skeletons,,NL,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Puma concolor,skin pieces,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Puma concolor,skin pieces,,AR,,1,,,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,skin pieces,,CA,,2,3,3,3,,,,,,,,,,,,1,1,,,,,,,
II,Puma concolor,skin pieces,,GB,,,,,,,,,1,,,,,,,,,,,,,,,,
II,Puma concolor,skin pieces,,US,,,,,,,,1,,,,,,,,,,,,,,,,,
II,Puma concolor,skins,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,119,140,52,87,32,
II,Puma concolor,skins,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,1,,1,1,,
II,Puma concolor,skins,Number of specimens,US,,,,,,,,,,,,,,,,,,,,,,12,,1,
II,Puma concolor,skins,,AR,2,1,,,1,1,,,3,,,,,,,,,1,,,,,,,
II,Puma concolor,skins,,AU,,,,1,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,skins,,CA,330,253,205,203,138,196,172,206,242,131,361,174,121,209,187,261,105,176,147,18,2,1,1,,
II,Puma concolor,skins,,CH,,,,,1,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,skins,,CL,,,1,,,,,,,,,,1,,,,,,,,,,,,
II,Puma concolor,skins,,CZ,,,2,,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,skins,,DE,,,,,,,,,,,,,,,1,,,,,,,,,,
II,Puma concolor,skins,,DK,,,,,,,,1,,,,,,,,,,,,,,,,,
II,Puma concolor,skins,,GB,,,,,,,,,,,,1,1,,,,,,,,,,,,
II,Puma concolor,skins,,JM,,1,,,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,skins,,MX,1,,,2,,1,,,,,4,,4,1,2,,,,,,,,,,
II,Puma concolor,skins,,NA,1,,,,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,skins,,NO,,,,1,,,,2,,1,,,,,,3,,,,1,,,,,
II,Puma concolor,skins,,NZ,,,,,,,,1,,,,,,,,,,,,,,,,,
II,Puma concolor,skins,,PE,,,1,,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,skins,,UA,,,,,,,,,,1,,,,,,,,,,,,,,,
II,Puma concolor,skins,,US,4,4,6,2,3,,10,20,42,20,9,3,2,4,2,1,2,2,1,1,,,,,
II,Puma concolor,skins,,ZA,,,,,,,,,,,,,,1,1,,,,,,,,,,
II,Puma concolor,skulls,Number of specimens,CA,,,,,,,,,,,,,,,,,,,,118,101,38,89,34,
II,Puma concolor,skulls,Number of specimens,DE,,,,,,,,,,,,,,,,,,,,,,,1,,
II,Puma concolor,skulls,Number of specimens,GB,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Puma concolor,skulls,Number of specimens,MX,,,,,,,,,,,,,,,,,,,,,,,,1,
II,Puma concolor,skulls,Number of specimens,US,,,,,,,,,,,,,,,,,,,,1,2,1,1,,
II,Puma concolor,skulls,,AR,1,1,,,,4,,6,2,1,1,,,,1,,,,,2,,,,,
II,Puma concolor,skulls,,BE,,,,,,,,,,,,,,,,,,1,,,,,,,
II,Puma concolor,skulls,,CA,227,141,114,134,84,109,142,130,170,89,244,161,142,136,124,57,81,159,150,12,,,,,
II,Puma concolor,skulls,,CH,,,,,,,,,1,,,,,,,,,,,,,,,,
II,Puma concolor,skulls,,CZ,,,2,,,,,,,,,,,,,,,,,,,,,,
II,Puma concolor,skulls,,DE,,,,,,,,,,,,,,,,,,1,,,,,,,
II,Puma concolor,skulls,,GB,,,,,,,,,,,,,,,,1,,,,,,,,,
